sentiment1,sentiment2,ret_1_0,seas_1_1an,market_equity,ret_2_0,ret_3_0,ret_3_1,assets,sales,book_equity,net_income,enterprise_value,at_gr1,ca_gr1,nca_gr1,lt_gr1,at_gr3,cash_gr1a,ca_gr3,inv_gr1a,nca_gr3,rec_gr1a,lt_gr3,ppeg_gr1a,market_equity.1,yom,transcript_id,name,ticker,Report_Sent,QA_Sent
0.162748701,0.148,0.039088622,-0.024675874,222931.4509,0.030447986,0.187529872,0.142857161,95601,48026,39121,10129,207944.4509,0.057229116,0.096322373,0.026144959,0.02891079,-0.273051479,0.036736017,-0.489703661,0.000868192,0.137043555,0.001851445,-0.289809878,-0.003106662,222931.4509,202105,1648,"Cisco Systems, Inc.",CSCO,0.166103263,0.158666341
0.161384496,0.169,0.064973742,0.042268753,136604.2206,0.159457841,0.320884316,0.240297543,33503.43,44655.801,15641.999,4971.651,135240.841,0.223190054,0.113638322,0.334975276,0.287004664,0.668599471,0.02901491,0.431186375,0,0.942950288,0.010940313,0.533775358,0.104138144,136604.2206,202006,1650,Accenture Plc,ACN,0.152229812,0.180380672
0.137666258,0.153,-0.017248835,0.0305069,293642.2358,0.075390085,0.225907312,0.247423922,29236,16883,5978,8118,294604.2358,0.176025744,0.045204378,0.419495914,0.199989675,0.565515395,-0.022506499,0.277744179,0,1.264365706,0.026987276,0.78931568,0.03967711,293642.2358,202006,1651,Mastercard Incorporated,MA,0.132797788,0.162365994
0.15096739,0.153,0.022595357,0.007197741,63992.92174,0.021201152,0.095990688,0.071773581,49059.4,14472.7,6066.8,2463.2,64954.62174,0.264212254,0.305606232,0.080112863,0.283546401,0.226503398,-0.026119357,0.155185559,0,0.835802734,-0.001023249,0.207567923,0.001086238,63992.92174,202006,1653,Automatic Data Processing,ADP,0.7,0.149349416
0.162024381,0.158,0.041932806,0.041259751,221395.6294,0.031246308,0.098815652,0.054593583,82354,43073,29374,8399,239518.6294,-0.042851664,0.052563836,-0.079943831,0.048791715,-0.166077667,0.017631202,-0.11890032,0.004007091,-0.185473615,0.006690628,-0.003099136,0.026483231,221395.6294,201908,1657,"Merck & Co., Inc.",MRK,0.161979572,0.161873517
0.128687282,0.166,0.033422731,0.032705527,282245.3372,0.064949254,0.120167875,0.083939652,23520,15259,5229,6229,281059.3372,0.025104603,-0.021146393,0.107684837,0.065044919,0.478780258,-0.041921769,0.357344899,0,0.721834308,0.015603742,0.756494131,0.026488095,282245.3372,201908,1658,Mastercard Incorporated,MA,0.116654024,0.202805029
0.155652352,0.146,-0.006223368,0.001211331,102013.5867,0.020946228,0.237782265,0.24553368,14021,10729,9725,3291,96765.58666,0.223472949,0.125,0.685884692,0.153352926,0.972566123,0.035803438,0.835751295,0.04486128,1.573596358,0.001569075,0.523826333,0.032651219,102013.5867,201908,1660,Nvidia Corp,NVDA,0.156923787,0.135942641
0.183941425,0.181,-0.029368684,-0.065334909,122554.0752,-0.001194286,0.041023986,0.072522562,28156.36,42663.35,13886.463,4678.209,118535.7739,0.210984933,0.146292188,0.284112282,0.069884029,0.467161224,0.029847253,0.221634983,0,0.840398391,0.024415372,0.220202484,0.005652861,122554.0752,201909,1662,Accenture Plc,ACN,0.205410379,0.170064449
0.137051627,0.137,0.082281262,0.07055945,404812.9583,0.216976082,0.184831248,0.094753545,28791,16675,17134,4332,400969.9583,0.662777938,0.172753835,2.51337931,1.327920172,1.561248999,0.023062763,0.73473798,0.029418916,5.412890232,0.026813935,2.15596817,0.033378486,404812.9583,202105,1663,Nvidia Corp,NVDA,0.140540141,0.134458934
0.15400219,0.14,-0.284801245,-0.049726881,3657.54,-0.307601644,-0.373675709,-0.124265407,1465.612,480.735,561.256,-7.524,4178.288,0.599016334,-0.638169159,6.31336092,1.236618041,0.753694982,-0.345231889,-0.642985761,0,15.54245185,0.023092742,2.721892091,-0.006221292,3657.54,202105,1664,Mastercard Incorporated,MSTR,0.15583417,0.148106308
0.179524685,0.15,0.065920204,-0.067029886,248887.3419,0.121026245,0.123145355,0.053686149,93896,48846,40205,10218,237840.3419,0.027375977,-0.102815503,0.134745543,-0.035825881,-0.176408673,-0.053143904,-0.448027286,0.00390858,0.212708302,-0.002119366,-0.202770725,-0.001384511,248887.3419,202108,1666,"Cisco Systems, Inc.",CSCO,0.179136812,0.182199951
0.158672507,0.192,0.101036295,0.139225826,183738.0188,0.141906422,0.061425235,-0.035976162,38268.311,44730.266,18107.82,5251.147,180705.2156,0.153677708,0.193513384,0.118283824,0.129348615,0.665711506,0.074821985,0.513843848,0,0.840828741,-0.000775446,0.516896705,0.010047295,183738.0188,202103,1667,Accenture Plc,ACN,0.140555276,0.170884445
0.148368283,0.162,-0.058100227,-0.031869028,143503.6535,0.005383075,0.056232821,0.121385578,35057.319,44547.418,16222.695,4950.337,140663.1509,0.245094146,0.141749696,0.349374799,0.325422192,0.6586864,0.047734426,0.440890401,0,0.904466802,0.006031665,0.515113552,0.099565258,143503.6535,202009,1668,Accenture Plc,ACN,0.118709176,0.170709829
0.15949932,0.155,-0.014956022,0.102828413,150187.2856,-0.099091555,-0.090928296,-0.077125769,149530,36227,19493,6957,231579.2856,1.616814252,0.407682119,2.051091765,1.051470141,1.231990925,0.004173076,0.253154109,0.014472012,1.563839143,0.019206848,1.210346807,0.010058182,150187.2856,202010,1669,Abbvie Inc.,ABBV,0.150091621,0.180908348
0.153184229,0.154,-0.020189406,0.040213842,231293.5685,0.014193089,-0.06468096,-0.04540832,97497,49818,41409,10591,219455.5685,0.027874711,-0.102379914,0.138553042,-0.012488364,-0.103756067,-0.050124619,-0.367498423,0.002841113,0.243636441,-0.003866786,-0.142695944,0.000800025,231293.5685,202111,1670,"Cisco Systems, Inc.",CSCO,0.155619557,0.150850569
0.137141327,0.14,0.042321187,0.12737228,196778.099,0.046964937,0.100702539,0.056010905,150565,45784,16722,4616,275362.099,0.689558436,-0.511843939,2.1920396,0.4130151,1.127044896,-0.208846678,0.139000141,0.00994255,1.55012812,0.022541759,1.092709586,0.021399396,196778.099,202104,1673,Abbvie Inc.,ABBV,0.12396079,0.143090999
0.154153109,0.136,0.214657143,0.212387323,218337.2932,0.346813281,0.314548005,0.082237908,17315,10918,12233,2796,210083.2932,0.302663256,0.296769916,0.325411335,0.293924051,0.759475663,0.200693041,0.603795689,-0.034421022,1.777777778,0.013456541,0.253003187,0.065376841,218337.2932,202005,1674,Nvidia Corp,NVDA,0.145430392,0.15731232
0.191012072,0.173,0.048657093,-0.021655509,172695.0677,0.204232108,0.160536791,0.106688543,37078.593,44327.039,17180.182,5107.839,167670.9417,0.244670774,0.148806833,0.347964357,0.308593281,0.634146001,0.064173767,0.46725072,0,0.824748898,-0.006693323,0.508465919,0.099665324,172695.0677,202012,1675,Accenture Plc,ACN,0.159264176,0.225415918
0.214930545,0.188,0.002193617,-0.035952821,184604.9158,-0.015049029,0.055444852,0.053134679,61593,26248,31625,3706,200081.9158,0.062497844,0.405595652,-0.019872933,0.084709825,0.324190507,0.057214294,1.116739349,0.007127433,0.172979837,0.006315653,0.314893811,0.028142718,184604.9158,202012,1676,"Thermo Fisher Scientific, Inc.",TMO,0.211358087,0.228041586
0.150578834,0.136,0.005017951,0.023181541,70196.59469,-0.040132103,-0.02099474,-0.025882812,41887.7,14175.2,6059.8,2292.8,70503.59469,0.12939251,0.071522621,0.497489432,0.085006735,-0.040812915,-0.005099349,-0.130583488,0,0.809622026,0.010864765,-0.06891325,0.001086238,70196.59469,201910,1680,Automatic Data Processing,ADP,0.159911555,0.119821237
0.222807464,0.19,0.036770083,0.068050541,120935.7469,0.052661463,0.088220271,0.049625456,57970,24868,30665,3541,138337.7469,0.046333231,0.184610513,0.017810098,0.009772774,0.3719606,0.02342591,0.772705734,0.005916854,0.301332873,-0.002363291,0.393125134,0.008553848,120935.7469,201910,1682,"Thermo Fisher Scientific, Inc.",TMO,0.177697823,0.253025658
0.165763052,0.183,-0.116970815,-0.02400269,177238.3482,-0.033706924,-0.031587248,0.096693935,64061,28497,33352,4879,190762.3482,0.129246065,0.734259083,-0.008395543,0.177650325,0.144246793,0.097797412,1.061736771,0.008132873,-0.027880012,0.013893008,0.030479326,0.028142718,177238.3482,202102,1683,"Thermo Fisher Scientific, Inc.",TMO,0.152079158,0.184496459
0.166427591,0.159,-0.05448107,0.019485811,111066.7212,0.040750726,0.001476403,0.059181759,55596,24630,29838,3174,128728.7212,-0.017391304,0.03660826,-0.028409091,-0.083855928,0.294354022,0.002805957,0.51995718,0.004190949,0.253841274,-0.005180229,0.26668876,0.008553848,111066.7212,201907,1684,"Thermo Fisher Scientific, Inc.",TMO,0.164094699,0.222444444
0.17613902,0.152,0.142435327,0.033779908,163754.0714,0.186177569,0.237604151,0.083303467,58688,25647,30696,3669,180715.0714,0.055615512,0.281617869,0.006417417,0.079776368,0.269929198,0.032016767,0.757426084,0.005622955,0.179248309,0.007940294,0.233864627,0.028142718,163754.0714,202007,1685,"Thermo Fisher Scientific, Inc.",TMO,0.177127961,0.174966643
0.196576582,0.187,0.03034753,0.043354876,184808.3882,0.04536508,-0.076912125,-0.104100463,69052,32218,36301,6375,197018.3882,0.18278207,0.846212058,0.013057133,0.203406953,0.218514532,0.114623762,1.330644305,0.009543532,-0.003238232,0.022012397,0.105227796,0.027356195,184808.3882,202104,1686,"Thermo Fisher Scientific, Inc.",TMO,0.197534548,0.195642161
0.177949716,0.168,0.071570955,0.039638389,187514.0133,0.103444753,0.143509429,0.067133654,61593,26248,31625,3706,202991.0133,0.062497844,0.405595652,-0.019872933,0.084709825,0.324190507,0.057214294,1.116739349,0.007127433,0.172979837,0.006315653,0.314893811,0.028142718,187514.0133,202010,1687,"Thermo Fisher Scientific, Inc.",TMO,0.157288778,0.195999737
0.194988909,0.172,-0.035952821,0.056580003,125586.3723,-0.001837367,0.037728191,0.076428845,56729,25220,31356,3592,142022.3723,0.029975671,0.099100983,0.015446476,-0.028877537,0.18159077,0.003437395,0.281507484,0.00574662,0.160997129,0.004829981,0.038778693,0.008553848,125586.3723,202001,1688,"Thermo Fisher Scientific, Inc.",TMO,0.202517213,0.186906248
0.212272718,0.187,0.101476111,0.027666159,234254.7649,0.054919057,0.082869918,-0.016892053,92747,41123,44449,7603,264731.7649,0.406728246,0.061690698,0.533204825,0.671881579,0.668231527,-0.030448424,0.889123654,0.012302285,0.62014587,0.028205764,0.849836935,0.039653922,234254.7649,202207,1689,"Thermo Fisher Scientific, Inc.",TMO,0.222118062,0.203832717
0.19866375,0.177,-0.064166501,0.014575228,212808.448,-0.184701149,-0.140034511,-0.081069987,73600,39059,40175,8565,222468.448,0.14890495,0.355928485,0.06653283,0.08229674,0.336286721,0.060842391,1.584570353,0.014633152,0.073914572,0.006548913,0.237760749,0.027356195,212808.448,202202,1690,"Thermo Fisher Scientific, Inc.",TMO,0.194571059,0.292857143
0.189473483,0.184,0.070450194,0.036308728,212239.0541,0.150773863,0.148987339,0.073368331,65931,35894,36943,7924,225282.0541,0.123415349,0.388365521,0.049967356,0.024693817,0.165270414,0.039344163,0.844493116,0.013468626,0.026685393,0.017760993,0.013658601,0.027356195,212239.0541,202107,1693,"Thermo Fisher Scientific, Inc.",TMO,0.183400202,0.300614227
0.11615093,0.126,0.088053145,0.067981459,189965.8912,0.138102454,0.157005045,0.063371813,54918,178626,15652,4344,190979.8912,0.125784101,0.1099017,0.140795088,0.220432307,0.418959771,0.009814633,0.392031324,0.036691067,0.444657645,-0.000983284,0.455497186,0.098225214,189965.8912,202107,1694,Costco Wholesale Corp,COST,0.083680853,0.13158212
0.208575915,0.169,-0.063878842,-0.001552455,216434.4452,0.016913276,-0.048338491,0.01660079,95123,39211,44630,7725,248283.4452,0.377556045,-0.083982329,0.592738083,0.567404834,0.691616873,-0.061446758,0.892988235,0.010743984,0.644703664,0.025997919,0.890176639,0.039653922,216434.4452,202204,1695,"Thermo Fisher Scientific, Inc.",TMO,0.190381136,0.220824349
0.158846396,0.18,0.108063623,-0.017204905,249061.7692,0.14128857,0.172863641,0.058480412,67698,38250,38486,8596,260804.7692,0.099118406,0.220919176,0.057182767,-0.027555331,0.221919391,0.017696239,1.032932236,0.014431741,0.054627795,0.016484977,0.065128807,0.027356195,249061.7692,202110,1697,"Thermo Fisher Scientific, Inc.",TMO,0.143538884,0.170704951
0.117819642,0.114,0.095649272,0.095492408,217174.1727,0.080879971,0.14569954,0.045680921,57274,186637,16482,4726,216276.1727,0.10712905,0.105409044,0.108769545,0.167134872,0.446130539,-0.011314034,0.417559539,0.051768691,0.474387304,0.001536474,0.483908977,0.098225214,217174.1727,202110,1698,Costco Wholesale Corp,COST,0.076210743,0.134179398
0.160118531,0.139,0.180112779,-0.037736531,132182.1978,0.151786898,0.069445424,-0.093776931,58381,25542,31867,3696,148252.1978,0.038216674,0.119341177,0.01931721,0.002094533,0.271709416,0.005190045,0.693918245,0.006252034,0.195479151,0.006115003,0.178010686,0.028142718,132182.1978,202004,1699,"Thermo Fisher Scientific, Inc.",TMO,0.153617389,0.177320697
0.115193864,0.133,-0.021585945,0.054176703,105364.6494,-0.007887989,0.098244469,0.122474133,43814,144836,13167,3261,103891.6494,0.112651735,0.153641253,0.070786921,0.082542288,0.235903078,0.02437577,0.217202248,0.022641165,0.257156632,0.005386406,0.244717082,0.046446341,105364.6494,201905,1700,Costco Wholesale Corp,COST,0.037803409,0.142082279
0.091810879,0.12,0.014192182,0.014000163,125907.7076,-0.064580911,-0.027663253,-0.041269727,51431,154674,15861,3736,125685.7076,0.173848542,0.16071273,0.188302972,0.16060656,0.407834228,0.040189769,0.434733441,0.031362408,0.380024496,-0.001633256,0.448788116,0.092628959,125907.7076,202003,1703,Costco Wholesale Corp,COST,0.088200334,0.109823679
0.106712441,0.127,0.021112571,0.033494152,156635.94,0.090529293,0.173323375,0.149063687,51732,160876,16802,3710,157372.94,0.182391662,0.133228629,0.233428052,0.193453615,0.451881788,0.069724735,0.46349096,-0.005683136,0.440979592,-0.003808088,0.356951977,0.08951906,156635.94,202009,1704,Costco Wholesale Corp,COST,0.050902229,0.123493398
0.086404157,0.137,0.064894296,0.06512817,155984.3892,0.002257029,-0.062515424,-0.119645415,60217,172929,14860,4324,151760.3892,0.170830822,0.204669144,0.134460223,0.275541796,0.529204124,0.073118887,0.613107504,0.017984954,0.44350906,-0.001079429,0.602597959,0.098225214,155984.3892,202103,1705,Costco Wholesale Corp,COST,0.046132649,0.103188607
0.082186142,0.119,0.018052809,0.103013642,136196.9088,0.084356725,0.099746113,0.080244662,51431,154674,15861,3736,135974.9088,0.173848542,0.16071273,0.188302972,0.16060656,0.407834228,0.040189769,0.434733441,0.031362408,0.380024496,-0.001633256,0.448788116,0.092628959,136196.9088,202005,1706,Costco Wholesale Corp,COST,0.038415769,0.10395116
0.111436178,0.127,-0.019645723,0.053605605,129841.5173,-0.01073667,0.022397867,0.042886118,45400,152703,15786,3659,127641.5173,0.111927504,0.157523781,0.066890609,0.075341725,0.368995567,0.048127753,0.543238271,0.007819383,0.221231541,-0.002951542,0.431328309,0.042114537,129841.5173,201912,1707,Costco Wholesale Corp,COST,0.016050385,0.133957046
0.119904696,0.139,0.10900332,0.057875581,255230.5296,0.141737931,0.01589937,-0.083952815,64149,203084,18463,5165,251869.5296,0.065297175,0.054648554,0.077451015,0.005366527,0.464121057,-0.014762506,0.474688507,0.031816552,0.452492809,0.00445837,0.488346794,0.058463252,255230.5296,202203,1708,Costco Wholesale Corp,COST,0.7,0.118178222
0.107909067,0.132,0.016608866,-0.017051933,167221.4358,0.075445695,0.145235986,0.126525672,60217,172929,14860,4324,162997.4358,0.170830822,0.204669144,0.134460223,0.275541796,0.529204124,0.073118887,0.613107504,0.017984954,0.44350906,-0.001079429,0.602597959,0.098225214,167221.4358,202105,1709,Costco Wholesale Corp,COST,0.079395061,0.117870718
0.101550883,0.147,-0.01273704,0.039466437,166896.5844,0.081539077,0.091653737,0.105737561,55556,166761,18949,4002,164677.5844,0.223700441,0.197360017,0.251927903,0.235947143,0.528489284,0.069497444,0.623837847,0.015245878,0.441723594,0.000269998,0.458405889,0.098225214,166896.5844,202012,1711,Costco Wholesale Corp,COST,0.08636142,0.106389326
0.108936107,0.125,0.058641214,0.055589087,79135.33178,0.120698851,0.060672768,0.00191902,36532,119598,11973,2415,78111.33178,0.030492793,-0.015272033,0.082504671,-0.002872266,0.130356756,-0.004571335,0.062782579,0.009279536,0.209888185,0.003804883,0.16217121,0.056991131,79135.33178,201705,1712,Costco Wholesale Corp,COST,0.0503772,0.131446056
0.179331932,0.162,0.011211141,-0.008447309,160153.7938,0.092895127,0.107609501,0.095329607,87872,40122,36555,2394,176065.7938,-0.078687734,-0.191023715,-0.025585597,-0.032068859,-0.106401586,-0.066494446,-0.253428993,0.002617444,-0.031552132,-0.001138019,0.075871952,0.01440732,160153.7938,201805,1713,"Merck & Co., Inc.",MRK,0.167641515,0.222443413
0.116290739,0.143,-0.153453872,-0.110216677,202613.4165,-0.089730809,-0.031657201,0.143874818,64166,226954,21366,5844,202470.4165,0.08264156,0.108151161,0.057353089,0.05654285,0.413348018,-0.017548234,0.392207792,0.05753826,0.436002738,0.006826045,0.459585458,0.043293956,202613.4165,202212,1714,Costco Wholesale Corp,COST,0.102611905,0.161229051
0.1034064,0.135,-0.095441468,0.095649272,209028.5862,-0.127526329,-0.012987786,0.091153507,63852,217538,19968,5646,206233.5862,0.114851416,0.182404356,0.050616527,0.075409429,0.45940757,0.011041158,0.481175679,0.057132118,0.436809987,0.006201842,0.497960736,0.058463252,209028.5862,202209,1716,Costco Wholesale Corp,COST,0.04022673,0.132317305
0.2331402,0.16,0.013367709,-0.00037909,201367.7809,-0.056931755,-0.140599246,-0.15193592,90579,42820,45620,7439,229723.7809,0.337986351,-0.060228453,0.496325199,0.559719881,0.562515094,-0.056635644,0.612759512,0.01151481,0.550452436,0.028836706,0.645224172,0.039653922,201367.7809,202210,1718,"Thermo Fisher Scientific, Inc.",TMO,0.217894665,0.244055263
0.135169311,0.145,0.052504741,-0.064626589,251736.3518,0.15494162,0.265410946,0.202285269,59268,195929,18318,5007,250968.3518,0.066815466,0.049253201,0.084815571,0.11774443,0.451579721,-0.019065938,0.454236286,0.033289465,0.448955747,0.004268745,0.485555596,0.058463252,251736.3518,202112,1719,Costco Wholesale Corp,COST,0.138520772,0.13376203
0.155108432,0.154,-0.123185083,0.045998957,206518.2104,-0.189009024,-0.100608315,0.025748614,64149,203084,18463,5165,203157.2104,0.065297175,0.054648554,0.077451015,0.005366527,0.464121057,-0.014762506,0.474688507,0.031816552,0.452492809,0.00445837,0.488346794,0.058463252,206518.2104,202205,1720,Costco Wholesale Corp,COST,0.107689838,0.184366177
0.136641471,0.158,-0.026122116,0.004935349,58509.98986,-0.074057408,-0.071541771,-0.046637937,32229,11888,16932,1041,65921.98986,0.047178088,-0.056319092,0.075945688,0.010096434,0.534787371,0.005305781,0.57806645,0.008036241,0.524594022,0.007663905,0.271653223,0.006019424,58509.98986,202205,1721,Boston Scientific Corp.,BSX,0.067976712,0.186419678
0.120470892,0.127,-0.013479954,0.009352099,198533.6171,0.045680921,0.137756414,0.153302884,57274,186637,16482,4726,197635.6171,0.10712905,0.105409044,0.108769545,0.167134872,0.446130539,-0.011314034,0.417559539,0.051768691,0.474387304,0.001536474,0.483908977,0.098225214,198533.6171,202109,1724,Costco Wholesale Corp,COST,0.086533761,0.139874784
0.131551157,0.153,-0.038981222,-0.103114337,61780.9808,-0.048464896,0.014733418,0.055893434,30900,10122,16055,248,69028.9808,0.026134892,0.264980303,-0.019414788,-0.069164265,0.609207374,0.049902913,0.495343137,-0.007119741,0.639928581,-0.002297735,0.247206704,0.005177994,61780.9808,202109,1725,Boston Scientific Corp.,BSX,0.076616605,0.199049342
0.105490868,0.143,-0.10699784,-0.043369837,52203.7302,-0.173153507,-0.135491343,-0.031907541,26756,10392,10506,1090,62770.7302,0.312920163,0.220599345,0.335263286,0.410835401,0.511894671,-0.01177306,0.523734675,0.016145911,0.509300083,0.007998206,0.520909496,0.021565256,52203.7302,202002,1726,Boston Scientific Corp.,BSX,0.070087357,0.138779075
0.135964596,0.165,0.024821878,0.042335328,58086.97516,-0.024104815,-0.017899159,-0.041686305,24309,10077,9841,1396,65106.97516,0.239306653,0.612115042,0.145926304,0.25381181,0.362764884,0.074745979,0.902102102,0.008762187,0.238971602,0.005142128,0.28111551,0.016578222,58086.97516,201910,1727,Boston Scientific Corp.,BSX,0.129128332,0.138018026
0.13466696,0.15,-0.012098662,0.058018468,59145.63231,0.105441271,0.143857768,0.157866402,23802,9937,9674,1797,65776.63231,0.239558379,0.527941177,0.161751091,0.196927374,0.343379614,0.072514915,0.970290771,0.004789514,0.207090834,0.001680531,0.293757215,0.014158474,59145.63231,201907,1728,Boston Scientific Corp.,BSX,0.066712046,0.17440414
0.172280282,0.147,-0.091394968,0.053413257,42827.17045,0.002647745,-0.013966154,0.085217241,6543.114,3265.233,4723.313,2155.264,40009.99545,0.655238309,0.37549472,1.588204523,0.195544075,1.629968335,0.152440107,1.98184676,0.002957613,1.175042002,0.016964858,0.326667921,0.006706482,42827.17045,201907,1729,Vertex Pharmaceuticals Inc,VRTX,0.126381371,0.187386439
0.130881833,0.14,0.148636177,0.034752183,52442.01536,0.002407062,-0.104848329,-0.220683025,30565,10735,14472,4700,62230.01536,0.455545502,0.173869598,0.521887503,0.359732747,0.689047303,-0.007786684,0.450756406,0.013512187,0.74099751,0.009389825,0.468626243,0.025028628,52442.01536,202004,1731,Boston Scientific Corp.,BSX,0.079606787,0.181045149
0.147527315,0.141,0.153818905,0.066859357,50267.6809,0.085879304,0.173208512,0.016804722,7033.471,3454.369,5069.965,2215.331,46966.4479,0.622340202,0.382560369,1.502796987,0.211664526,1.759325488,0.168013773,2.239671286,0.003979827,1.121332771,0.010160133,0.422689197,0.006706482,50267.6809,201910,1732,Vertex Pharmaceuticals Inc,VRTX,0.111785641,0.163566211
0.165814723,0.147,-0.04922105,-0.024082553,60079.39062,-0.046637937,-0.01841494,0.032400918,32229,11888,16932,1041,67491.39062,0.047178088,-0.056319092,0.075945688,0.010096434,0.534787371,0.005305781,0.57806645,0.008036241,0.524594022,0.007663905,0.271653223,0.006019424,60079.39062,202204,1733,Boston Scientific Corp.,BSX,0.15248632,0.172792686
0.163121141,0.157,0.036994778,-0.011314251,58867.02724,0.023900805,0.161499947,0.120063449,7514.553,3619.662,5253.394,2144.103,55513.84724,0.626230945,0.295795515,1.93017986,0.340852689,1.879535155,0.124870634,2.180698328,0.005077614,1.471210753,0.008458254,0.613615214,0.006706482,58867.02724,202001,1734,Vertex Pharmaceuticals Inc,VRTX,0.136435702,0.177537253
0.157425814,0.156,0.055683967,-0.016570026,65130.38161,0.12127839,0.106364206,0.048007018,8318.465,4162.821,6085.244,1176.81,61987.25061,0.331828506,0.254929017,0.454824373,0.233350178,1.871617761,0.077315466,1.633209758,0.005186293,2.281526256,0.026907609,0.43284148,0.031541156,65130.38161,202004,1735,Vertex Pharmaceuticals Inc,VRTX,0.155450682,0.158192062
0.132996636,0.134,0.029603651,-0.003352173,63018.44064,0.039783396,0.160231118,0.126871604,31877,11470,16736,1156,70378.44064,0.033457611,0.011201299,0.039011546,0.00876906,0.564208254,-0.004203658,0.568622513,0.004109546,0.563139932,0.002227311,0.275020678,0.010979703,63018.44064,202202,1738,Boston Scientific Corp.,BSX,0.115916382,0.146896641
0.159634265,0.161,0.128072366,0.013607315,61934.53903,0.124290873,0.230248319,0.090575708,30777,9913,15656,-82,69606.53903,0.006936038,0.424558417,-0.068932189,-0.07412512,0.616269299,0.044806186,0.751439037,-0.007408129,0.582325887,-0.013061702,0.284372402,0.008480359,61934.53903,202104,1739,Boston Scientific Corp.,BSX,0.128331209,0.176729642
0.137754985,0.135,-0.063070506,0.080422573,70847.024,-0.055424339,0.082802552,0.155692674,8893.201,4819.493,6461.654,1510.932,67181.028,0.359169503,0.302019895,0.460462485,0.336160932,2.018017425,0.080360604,1.909690813,0.005666014,2.206657618,0.04576215,0.923829228,0.031541156,70847.024,202007,1740,Vertex Pharmaceuticals Inc,VRTX,0.141999026,0.134968558
0.143828076,0.154,0.101422019,-0.009868355,58567.06016,0.00097539,-0.025172204,-0.114937074,32337,12162,16996,811,67779.06016,0.046504854,-0.169808228,0.099721763,0.027732034,0.358583312,-0.053468163,-0.187520051,0.010174104,0.552367942,0.007267217,0.070903974,0.009277299,58567.06016,202207,1741,Boston Scientific Corp.,BSX,0.116911157,0.159040481
0.169559812,0.138,-0.004897281,-0.006399487,71913.66913,0.043774464,0.026315796,0.031366689,14256.1,7947.595,10907,2451.062,64580.26913,0.176725594,0.213365441,0.089225427,0.068359914,1.178794378,0.09185226,1.476979058,0.002808412,0.650286538,0.022113271,0.840366062,0.018293095,71913.66913,202207,1742,Vertex Pharmaceuticals Inc,VRTX,0.153333648,0.1754613
0.181789146,0.172,-0.003768485,-0.011315554,102276.0875,0.069799745,0.093581703,0.097718438,47684,56463,2465,5593,116267.0875,0.022515761,0.012067804,0.028974946,-0.033864584,-0.049324136,-0.029401896,0.143591045,0.001866454,-0.137768602,0.032547605,-0.03871778,0.01622248,102276.0875,201907,1743,Lockheed Martin Corp.,LMT,0.188387745,0.177855489
0.142963612,0.152,0.147838861,0.02223029,109106.0404,0.051883099,-0.085339341,-0.203145415,47528,59812,3139,6230,121346.0404,0.059096176,0.061603428,0.057692976,0.021415249,-0.00581517,0.01561185,0.131519725,0.013087022,-0.069270292,-0.010204511,-0.039891775,0.039744992,109106.0404,202004,1744,Lockheed Martin Corp.,LMT,0.144203256,0.140270403
0.164198604,0.174,-0.005992126,-0.032681614,61410.78141,-0.044739767,-0.054166614,-0.048464896,31168,11196,16057,582,68036.78141,0.01119294,0.164770769,-0.024419488,0.001249425,0.588988019,0.028009497,0.720030542,-0.00275924,0.556164733,0.006994353,0.282621515,0.009304415,61410.78141,202110,1745,Boston Scientific Corp.,BSX,0.120760763,0.19028152
0.154917173,0.139,-0.234308377,0.13438718,54181.51784,-0.253511019,-0.233970586,0.000441158,10216.367,5402.685,7519.242,2080.775,49248.44784,0.452535597,0.421007317,0.5164876,0.373627073,2.10944292,0.146524983,2.069983472,0.007458718,2.187309393,0.031994544,0.901575972,0.031541156,54181.51784,202010,1746,Vertex Pharmaceuticals Inc,VRTX,0.144262536,0.181704632
0.169718848,0.149,0.015403219,0.146337554,56484.56041,0.026581952,-0.047494349,-0.061943439,11751.808,6205.683,8686.815,2711.647,50767.46541,0.412737566,0.686433212,0.035127513,0.372453958,2.314089567,0.241942091,2.070401134,0.009638942,3.033693737,0.021429384,1.038290014,0.046703963,56484.56041,202104,1747,Vertex Pharmaceuticals Inc,VRTX,0.168390273,0.170226549
0.138667905,0.178,0.066417217,0.063520894,64793.53943,0.071680358,0.04587156,-0.01926606,30900,10122,16055,248,72041.53943,0.026134892,0.264980303,-0.019414788,-0.069164265,0.609207374,0.049902913,0.495343137,-0.007119741,0.639928581,-0.002297735,0.247206704,0.005177994,64793.53943,202107,1748,Boston Scientific Corp.,BSX,0.525,0.136843433
0.137162406,0.153,-0.034302428,0.029879144,106250.5022,-0.0193434,0.04602099,0.083176577,47840,57492,2850,5850,119688.5022,0.060166205,0.096703829,0.039097166,0.00667473,-0.050944295,-0.000292642,0.126112114,0.011726589,-0.133828455,0.024477425,-0.052034338,0.01622248,106250.5022,201910,1749,Lockheed Martin Corp.,LMT,0.113595186,0.150755112
